id,Theme,SetName,USRetailPrice,Pieces,Minifigs,,
5006876,Gear,8 Stud Desk Drawer Black,19.99,,,,
5007239,Gear,Notebook with Gel Pen - Red,19.99,,,,
76943,Jurassic World,Pteranodon Chase,19.99,94,2,,
76912,Speed Champions,Fast & Furious 1970 Dodge Charger R/T,19.99,345,1,,
76911,Speed Champions,007 Aston Martin DB5,19.99,298,1,,
10938,Duplo,Dinosaur Nursery,19.99,27,1,,
40542,BrickHeadz,FC Barcelona Go Brick Me,19.99,530,,,
40541,BrickHeadz,Manchester United Go Brick Me,19.99,530,,,
40550,BrickHeadz,Chip & Dale,19.99,226,,,
5007181,Gear,Fire Chief 46 in x 60 in Throw,19.99,,,,
5007182,Gear,City Town Map 46 in x 60 in Throw,19.99,,,,
5007184,Gear,Butterfly 46 in x 60 in Throw,19.99,,,,
5007185,Gear,Mermaid 46 in x 60 in Throw,19.99,,,,
5007183,Gear,City Police 46 in x 60 in Throw,19.99,,,,
40547,BrickHeadz,Obi-Wan Kenobi & Darth Vader,19.99,260,,,
71768,Ninjago,Jay's Golden Dragon Motorbike,19.99,137,2,,
71781,Ninjago,Lloyd's Mech Battle EVO,19.99,223,2,,
60384,City,Penguin Slushy Van,19.99,194,2,,
60385,City,Construction Digger,19.99,148,2,,
31133,Creator,White Rabbit,19.99,258,,,
71800,Ninjago,Nya's Water Dragon EVO,19.99,173,3,,
80040,Monkie Kid,Monkie Kid's Combi Mech,19.99,277,2,,
80041,Monkie Kid,Mei's Dragon Jet,19.99,246,3,,
31136,Creator,Exotic Parrot,19.99,253,,,
10982,Duplo,Fruit and Vegetable Tractor,19.99,19,1,,
41809,Dots,Hedwig Pencil Holder,19.99,518,,,
40620,BrickHeadz,Cruella & Maleficent,19.99,320,,,
40621,BrickHeadz,Moana & Merida,19.99,410,,,
43220,Disney,Peter Pan & Wendy's Storybook Adventure,19.99,111,3,,
ISBN9780241542460,Books,Build Your Own LEGO Escape Room,19.99,49,,,
ISBN9780744084641,Books,"LEGO NINJAGO: Secret World of the Ninja, New Edition",19.99,6,1,,
11027,Classic,Creative Neon Fun,19.99,333,,,
11028,Classic,Creative Pastel Fun,19.99,333,,,
40632,BrickHeadz,Aragorn & Arwen,19.99,261,,,
10995,Duplo,Spider-Man's House,19.99,25,2,,
41739,Friends,Liann's Room,19.99,204,2,,
41740,Friends,Aliya's Room,19.99,209,2,,
41754,Friends,Leo's Room,19.99,203,2,,
41755,Friends,Nova's Room,19.99,179,2,,
41726,Friends,Holiday Camping Trip,19.99,87,2,,
75345,Star Wars,501st Clone Troopers Battle Pack,19.99,119,4,,
10986,Duplo,Family House on Wheels,19.99,31,2,,
42149,Technic,Monster Jam Dragon,19.99,217,,,
40631,BrickHeadz,Gandalf the Grey & Balrog,19.99,348,,,
42150,Technic,Monster Jam Monster Mutt Dalmatian,19.99,244,,,
76958,Jurassic World,Dilophosaurus Ambush,19.99,211,1,,
43223,Disney,Asha in the City of Rosas,19.99,154,2,,
43213,Disney,The Little Mermaid Story Book,19.99,134,3,,
43218,Disney,Anna and Elsa's Magical Carousel,19.99,175,4,,
71453,Dreamzzz,Izzie and Bunchu the Bunny,19.99,259,2,,
71454,Dreamzzz,Mateo and Z-Blob the Robot,19.99,237,2,,
10987,Duplo,Recycling Truck,19.99,15,1,,
10988,Duplo,The Bus Ride,19.99,16,3,,
41752,Friends,Sea Rescue Plane,19.99,203,2,,
10786,Gabby's Dollhouse,Gabby & MerCat's Ship & Spa,19.99,88,2,,
31144,Creator,Exotic Pink Parrot,19.99,253,,,
71789,Ninjago,Kai and Ras's Car and Bike Battle,19.99,103,2,,
71790,Ninjago,Imperium Dragon Hunter Hound,19.99,198,3,,
75359,Star Wars,332nd Ahsoka's Clone Trooper Battle Pack,19.99,108,4,,
40643,Seasonal,Jade Rabbit,19.99,288,,,
40616,BrickHeadz,Harry Potter & Cho Chang,19.99,267,,,
40617,BrickHeadz,Draco Malfoy & Cedric Diggory,19.99,262,,,
40618,BrickHeadz,Kingsley Shacklebolt & Nymphadora Tonks,19.99,250,,,
10425,Duplo,Train Tunnel and Tracks,19.99,20,,,
60463,City,Fire Engine ,19.99,82,,,
40746,Seasonal,Santa's Delivery Truck,19.99,224,1,,
77001,Sonic the Hedgehog,Sonic's Campfire Clash,19.99,177,,,
43260,Disney,Moana's Island Fun,19.99,175,,,
66786,Minecraft,Adventure Gamer Gift Set,19.99,476,,,
72032,Super Mario,Standard Kart,19.99,174,,,
76301,DC Comics Super Heroes,Batman & Batmobile vs. Mr. Freeze,19.99,63,,,
31162,Creator,Cute Bunny,19.99,326,,,
43261,Disney,Encanto Mini House,19.99,186,,,
10444,DUPLO,Creative Flower Garden ,19.99,,,,
10447,DUPLO,Ambulance Driver ,19.99,,,,
76442,Harry Potter,Hogwarts Castle: Charms Class,19.99,204,,,
10454,DUPLO,Mickey Mouse Clubhouse & Car ,19.99,27,,,
10457,DUPLO,Winnie the Pooh's Birthday Party,19.99,22,,,
71490,DREAMZzz, Izzie and Bunchurro the Gaming Bunny,19.99,252,,,
11198,Marvel Super Heroes,Spin and Electro Dinosaur Vehicle Chase,19.99,124,,,
60447,City,Off-Road Mountain Truck,19.99,221,,,
60451,City,Emergency Ambulance,19.99,184,,,
71829,Ninjago,Lloyd's Green Forest Dragon,19.99,128,,,
60464,City,F1 Williams Racing & Haas F1 Race Cars,19.99,92,,,
60452,City,Donut Truck,19.99,196,,,
60461,City,Tractor with Trailer,19.99,116,,,
71826,Ninjago,Dragon Spinjitzu Battle Pack,19.99,186,,,
71489,Dreamzzz,Cooper's Flying Video Game Controller,19.99,266,,,
42644,Friends,Heartlake City Ice Cream Truck,19.99,92,,,
42646,Friends,Autumn's Room,19.99,222,,,
42647,Friends,Paisley's Room,19.99,199,,,
21268,Minecraft,The Baby Pig House,19.99,238,,,
10440,Duplo,Balancing Stacking Tree,19.99,27,,,
10431,Duplo,Peppa Pig Garden and Tree House,19.99,20,2,,
43243,Disney,Simba the Lion King Cub,19.99,222,,,
40750,BrickHeadz,Wednesday & Enid,19.99,239,,,
10420,Duplo,Ariel and Flounder's Café Stand,19.99,22,1,,
10424,Duplo,Spin's Motorcycle Adventure,19.99,24,1,,
40749,BrickHeadz,"Joy, Sadness & Anxiety",19.99,300,,,
21281,Minecraft,Baby Pig's Birthday Celebration,19.99,351,,,
42625,Friends,Beach Smoothie Stand,19.99,213,2,,
60435,City,Tow Truck,19.99,101,2,,
71479,Dreamzzz,Zoey's Cat Motorcycle,19.99,226,2,,
40668,BrickHeadz,Captain America & Red Hulk,19.99,202,,,
40752,BrickHeadz,"Carl, Russell & Kevin",19.99,308,,,
40751,BrickHeadz,Legolas & Gimli,19.99,297,,,
75373,Star Wars,Ambush on Mandalore Battle Pack ,19.99,109,4,,
76288,Marvel Super Heroes,Iron Man & Iron Legion vs. Hydra Soldier ,19.99,135,4,,
76434,Harry Potter,Aragog in the Forbidden Forest ,19.99,195,2,,
40672,BrickHeadz,Knuckles & Shadow,19.99,298,,,
10438,Duplo,Visit to the Vet Clinic,19.99,28,1,,
60438,City,Sailboat,19.99,102,2,,
31157,Creator,Exotic Peacock,19.99,355,,,
71817,Ninjago,Lloyd's Elemental Power Mech,19.99,253,3,,
42601,Friends,Hamster Playground,19.99,167,2,,
71429,Super Mario,Nabbit at Toad's Shop,19.99,230,2,,
71430,Super Mario,Penguin Family Snow Adventure,19.99,228,3,,
21252,Minecraft,The Armory,19.99,203,2,,
21253,Minecraft,The Animal Sanctuary,19.99,206,2,,
76995,Sonic the Hedgehog,Shadow's Escape,19.99,196,2,,
42164,Technic,Off-Road Race Buggy,19.99,219,,,
71806,Ninjago,Cole's Elemental Earth Mech,19.99,235,2,,
71807,Ninjago,Sora's Elemental Tech Mech,19.99,209,2,,
77047,Animal Crossing,Bunnie's Outdoor Activities,19.99,164,1,,
60403,City,Emergency Ambulance,19.99,79,2,,
60404,City,Burger Truck,19.99,194,2,,
60405,City,Emergency Rescue Helicopter,19.99,226,3,,
60429,City,Spaceship and Asteroid Discovery,19.99,126,3,,
60430,City,Interstellar Spaceship,19.99,240,1,,
60415,City,Police Car and Muscle Car Chase,19.99,213,2,,
31146,Creator,Flatbed Truck with Helicopter,19.99,270,,,
31147,Creator,Retro Camera,19.99,261,,,
76425,Harry Potter,Hedwig at 4 Privet Drive,19.99,337,,,
10417,Duplo,Mack at the Race,19.99,14,1,,
10419,Duplo,Caring for Bees & Beehives,19.99,22,2,,
10412,Duplo,Animal Train,19.99,19,,,
42610,Friends,Karaoke Music Party,19.99,196,2,,
42633,Friends,Hot Dog Food Truck,19.99,100,2,,
42634,Friends,Horse and Pony Trailer,19.99,105,2,,
SAMSONITE,Samsonite,1252 Piece Motorized Basic Set,19.9899,1252,,,
118,Trains,Small Train Set,19.9899,451,,,
004,Samsonite,Master Builder Set,19.95,670,,,
14559,Gear,Drome Racers,19.95,,,,
14556,Gear,Island Xtreme Stunts,19.95,,,,
5774,Gear,LEGO Island 2,19.95,,,,
5775,Gear,LEGO Island 2,19.95,,,,
5730,Gear,LEGO Island 2,19.95,,,,
6062,Castle,Battering Ram,19.95,236,6,,
6067,Castle,Guarded Inn,19.75,230,4,,
5840,Belville,Garden Playmates,19.75,87,1,,
639,Basic,"Lots of Extra Basic Bricks, 5+",19.75,400,,,
2532,Town,Aircraft and Ground Crew,19.75,143,3,,
4011,Boats,Cabin Cruiser,19.75,90,2,,
9758,Mindstorms,Light Sensor,19.75,1,,,
9738,Mindstorms,RCX Remote Control Unit,19.75,1,,,
8,Universal Building Set,Basic Set #8,19,776,,,
6351,Town,Surf N' Sail Camper,19,188,2,,
6353,Town,Coastal Cutter,19,185,2,,
842,Samsonite,Town Plan,18.99,799,,,
ISBN9781409324621,Books,LEGO Minifigures: Character Encyclopedia,18.99,6,1,,
5002674,Gear,Moleskine 2014 Weekly Pocket Planner,18.99,,,,
ISBN9781409350545,Books,LEGO Legends of Chima: Character Encyclopedia,18.99,10,1,,
ISBN9781465418944,Books,LEGO Friends: Character Encyclopedia,18.99,6,1,,
ISBN9780756698126,Books,LEGO NINJAGO: Character Encyclopedia,18.99,5,,,
ISBN9780756682576,Books,LEGO Harry Potter: Building the Magical World,18.99,4,,,
ISBN9780756686970,Books,LEGO Star Wars: Character Encyclopedia,18.99,4,1,,
ISBN9780241232484,Books,"LEGO NINJAGO: Character Encyclopedia, Updated and Expanded",18.99,9,1,,
ISBN9780241199312,Books,LEGO DC Super Heroes: Character Encyclopedia ,18.99,7,1,,
5005182,Gear,LEGO NEXO KNIGHTS Season One DVD,18.99,,,,
ISBN9780241195819,Books,"LEGO Star Wars: Character Encyclopedia, Updated and Expanded",18.99,5,1,,
ISBN9781465434371,Books,Star Wars in 100 Scenes,18.99,,,,
5004854,Gear,Star Wars in 100 Scenes poster,18.99,,,,
5008976,Gear,Masterpiece Puzzle: Mona Lisa 1000-Piece Puzzle,18.95,,,,
4544,Trains,Car Transport Wagon with Car,18.75,143,1,,
2691,Duplo,Fire Engine,18.75,12,1,,
2070,Duplo,Telephone Rattle,18.5,3,,,
355,Basic,Universal Building Set,18.5,181,2,,
9071,Dacta,Building Plates,18.5,2,,,
7835,Trains,Road Crossing,18.15,129,1,,
5322,Duplo,Duplo Bucket,18,60,,,
3613,Explore,Fire Rescue,18,20,2,,
1787,Space,Crater Cruiser,18,183,2,,
2602,Duplo,Dinosaurs Family Home,18,27,2,,
2808,Duplo,My Own Building Site,18,11,1,,
2106,Primo,Scoop 'n' Squirt Fun Pack,18,7,2,,
2222,Duplo,Tunnel Fun,18,33,1,,
2985,Duplo,Tigger's Slippery Slide,18,17,2,,
5339,Duplo,Small Bucket with Dog,18,42,1,,
8238,Technic,Dueling Dragsters,18,202,,,
846,Basic,"Lighting Set, 9V",18,39,,,
65757,Bionicle,Special Edition Guardian Toa,18,108,,,
5005812,Gear,Minifigure Color Me Lunch Bag,18,,,,
5007067,Gear,LEGO IDEAS Minifigure Space Mission Puzzle,17.99,,,,
5008311,Gear,Happy Birthday To You,17.99,,,,
42645,Friends,Aliya's Baby Sister's Playroom,17.99,125,,,
851918,Gear,LEGO Brick Lunch Bag Blue,17.99,,,,
852810,Gear,Evolution of the Minifigure T-Shirt,17.99,,,,
852769,Miscellaneous,Vintage Minifigure Collection Vol. 5,17.99,20,5,,
852847,Gear,Star Wars Yoda T-Shirt,17.99,,,,
852331,Miscellaneous,Vintage Minifigure Collection Vol. 1,17.99,21,5,,
852535,Miscellaneous,Vintage Minifigure Collection Vol. 2,17.99,24,5,,
852697,Miscellaneous,Vintage Minifigure Collection Vol. 3,17.99,22,5,,
852753,Miscellaneous,Vintage Minifigure Collection Vol. 4,17.99,41,5,,
852708,Gear,LEGO Minifigure Cake Mould,17.99,,,,
5005207,Gear,Batman Lunch Set,17.99,,,,
4437,City,Police Pursuit,17.99,129,2,,
6914,Creator,Prehistoric Hunters,17.99,191,,,
4201,City,Loader and Tipper,17.99,139,2,,
31005,Creator,Construction Hauler,17.99,256,,,
4473,City,Police Helicopter,17.99,112,2,,
851318,Gear,Sir Fangar Claw Shield,17.99,,,,
5003582,Gear,Superman Head Lamp,17.99,,,,
5003579,Gear,Batman Head Lamp,17.99,,,,
5003583,Gear,Darth Vader Head Lamp,17.99,,,,
851015,Gear,Legends of Chima Scorpion Sword Shield,17.99,,,,
31020,Creator,Twinblade Adventures,17.99,216,,,
003,Samsonite,Master Mechanic Set,17.95,418,,,
5008996,Gear,"Pet Pals 1,000-Piece Puzzle",17.95,,,,
5008975,Gear,Christmas Tree Puzzle,17.95,,,,
ISBN9781797214382,Gear,"Minifigure Rainbow 1,000-Piece Puzzle",17.95,,,,
3668,Fabuland,Merry-Go-Round with Ticket Booth,17.75,42,3,,
2910,Duplo,Dumper Truck,17.5,18,1,,
6342,Town,Beach Rescue Chopper,17.5,147,3,,
6266,Pirates,Cannon Cove,17.5,106,3,,
6054,Castle,Forestmen's Hideout,17.5,201,2,,
6061,Castle,Siege Tower,17.5,216,4,,
6373,Town,Motorcycle Shop,17.5,171,2,,
7635,City,4WD with Horse Trailer,17.48,176,2,,
851951,Gear,Classic Stripes Plastic Tumblers,17,,,,
5842,Belville,Vanilla's Frosty Sleighride,17,36,1,,
5833,Belville,Rosita's Wonderful Stable,17,40,1,,
5826,Belville,The Queen's Room,17,79,1,,
6357,Town,Stunt 'Copter N' Truck,17,177,2,,
5222,Technic,Vehicle Chassis Pack,17,137,,,
3144,Scala,Horse Stable,17,35,,,
2738,Duplo,Train Bridge,17,11,,,
10013,Trains,Open Freight Wagon,17,121,,,
1100,Town,Sky Pirates,17,108,2,,
4165,Mickey Mouse,Minnie's Birthday Party,17,82,2,,
851893,Gear,Exo-Force Rocket Launcher,16.99,,,,
4976,Duplo,Cement Mixer,16.99,11,1,,
851955,Gear,Aqua Raiders Water Blaster,16.99,,,,
7991,City,Recycle Truck,16.99,206,1,,
4862,Duplo,Ambush,16.99,15,2,,
5607,Duplo,Track Repair Train,16.99,16,1,,
5606,Duplo,My First Train,16.99,10,1,,
5577,Duplo,Basic Bricks - Large,16.99,65,,,
852761,Gear,Troll T-shirt,16.99,,,,
852762,Gear,LEGO Indiana Jones T-shirt,16.99,,,,
852763,Gear,LEGO Star Wars Stormtrooper T-shirt,16.99,,,,
852760,Gear,Bionicle T-shirt,16.99,,,,
852764,Gear,LEGO Star Wars Darth Vader T-shirt,16.99,,,,
852765,Gear,LEGO Star Wars 10yr Anniversary T-shirt,16.99,,,,
852545,Gear,Treasure Box with Pop Up,16.99,,,,
852520,Gear,LEGO Classic T-shirt,16.99,,,,
7639,City,Camper,16.99,165,2,,
5637,Duplo,Garbage Truck,16.99,12,1,,
5764,Creator,Rescue Robot,16.99,149,,,
850776,Gear,Legends of Chima Playmat,16.99,,,,
850797,Gear,LEGO Classic Wall Stickers,16.99,,,,
40118,Miscellaneous,Buildable Brick Box 2x2,16.99,203,1,,
10692,Classic,Creative Bricks,16.99,221,,,
ISBN9781409347385,Books,LEGO Star Wars: The Dark Side,16.99,5,1,,
853447,Gear,Ninja Sword Sheath,16.99,,,,
5001127,Gear,"Moleskine notebook yellow brick, ruled, small",16.99,,,,
5001128,Gear,"Moleskine notebook green brick, plain, small",16.99,,,,
853409,Gear,Ninjago Spinner Storage Box,16.99,,,,
853638,Gear,Batman Minifigure Collector Frame,16.99,,,,
ISBN9781465460783,Books,DC Comics Super Heroes: The Awesome Guide,16.99,,1,,
853611,Gear,Marvel Super Heroes Minifigure Display Frame,16.99,,,,
853580,Gear,Key Rack,16.99,,,,
ISBN9780241196571,Books,LEGO Friends: The Adventure Guide,16.99,6,1,,
ISBN9781409352624,Books,LEGO NINJAGO: Secret World of the Ninja,16.99,6,1,,
851399,Gear,Minifigure Carry Case,16.99,,,,
40156,Friends,Organiser,16.99,171,,,
40173,Miscellaneous,Picture Frame,16.99,268,,,
88008,Powered Up,Medium Linear Motor,16.99,1,,,
40314,Unikitty,Dr. Fox Magnifying Machine ,16.99,76,,,
40535,Brick Sketches,Iron Man,16.99,200,,,
40536,Brick Sketches,Miles Morales,16.99,214,,,
5005522,Gear,Storage Head Small (Girl),16.99,,,,
5005529,Gear,Storage Head Small (Boy),16.99,,,,
853917,Gear,Creative Stationery Set,16.99,,,,
40391,Brick Sketches,First Order Stormtrooper,16.99,151,,,
40431,Brick Sketches,BB-8,16.99,171,,,
40386,Brick Sketches,Batman,16.99,115,,,
40428,Brick Sketches,The Joker,16.99,170,,,
5006215,Gear,LEGO Picture Frame,16.99,,,,
5006186,Gear,Storage Head Small (Winking),16.99,,,,
5006161,Gear,Storage Head Small (Silly),16.99,,,,
ISBN9780744027242,Books,Magical Ideas,16.99,32,,,
40451,Star Wars,Tatooine Homestead,16.99,217,,,
40456,Brick Sketches,Mickey Mouse,16.99,118,,,
40457,Brick Sketches,Minnie Mouse,16.99,140,,,
5009039,Books,Fun Every Day 2025 Daily Calendar,16.99,,,,
5008141,Books,LEGO 2024 Wall Calendar,16.99,,,,
SAMSONITE,Samsonite,1241 Piece Basic Set,16.9899,1241,,,
113,Samsonite,Motorized Train Set,16.9899,402,,,
717,Samsonite,Junior Constructor,16.95,510,,,
9669,Education,Energy Storage,16.95,1,,,
9670,Education,E-Motor,16.95,1,,,
5008974,Gear,Botanical Playing Cards,16.95,,,,
8253,Technic,Fire Helicopter,16.5,210,1,,
4133,Freestyle,"Freestyle Bucket, 3+",16.5,135,,,
3200,Scala,Beauty Studio,16.5,31,1,,
6331,Town,Patriot Jet,16.5,161,2,,
6336,Town,Launch Response Unit,16.5,185,2,,
6057,Castle,Sea Serpent,16.5,126,5,,
6044,Castle,King's Carriage,16.5,124,4,,
6565,Town,Construction Crew,16.5,73,3,,
1072,Dacta,Supplementary LEGO Set,16.3,304,,,
7,Universal Building Set,Basic Set,16,415,,,
6207,Star Wars,A-wing Fighter,16,194,2,,
6405,Town,Sunset Stables,16,133,2,,
6083,Castle,Knight's Joust,16,211,6,,
5114,Service Packs,Motor 9V,16,1,,,
2697,Duplo,Farm Animals,16,16,1,,
1123,Service Packs,Ball and Socket Couplings & One Articulated Joint,16,8,,,
4967,Duplo,Fire Helicopter,15.99,14,2,,
4961,Duplo,Fun Zoo,15.99,30,,,
7895,City,Switching Tracks,15.99,8,,,
7896,City,Straight & Curved Rails,15.99,16,,,
5004279,Gear,2 stud Red Storage Brick,15.99,,,,
5004891,Gear,2 stud Yellow Storage Brick,15.99,,,,
5005107,Gear,LEGO Buildable Ruler,15.99,,,,
60238,City,Switch Tracks,15.99,8,,,
5004280,Gear,LEGO 2 stud Blue Storage Brick,15.99,,,,
5001376,Gear,Lunch Box,15.99,,,,
5001377,Gear,Lunch Box,15.99,,,,
5001378,Gear,Lunch Box,15.99,,,,
5009038,Gear,LEGO 2025 Wall Calendar,15.99,,,,
5008989,Gear,Nutcracker Key Light,15.99,,,,
5008142,Books,LEGO Minifigure-a-Day 2024 Daily Calendar,15.99,,,,
71804,Ninjago,Arin's Battle Mech,15.99,104,2,,
71810,Ninjago,Young Dragon Riyu,15.99,132,3,,
42609,Friends,Electric Car and Charger,15.99,170,2,,
71472,Dreamzzz,Izzie's Narwhal Hot-Air Balloon,15.99,156,2,,
43233,Disney,Belle's Storytime Horse Carriage,15.99,62,1,,
43234,Disney,Elsa's Frozen Treats,15.99,82,2,,
60402,City,Monster Truck,15.99,148,1,,
75390,Star Wars,Luke Skywalker X-wing Mech ,15.99,195,1,,
43235,Disney,Ariel's Music Stage,15.99,60,1,,
5005889,Gear,4 Stud Blue Desk Drawer,15.99,,,,
5005872,Gear,4 Stud Red Desk Drawer,15.99,,,,
5006869,Gear,2 Stud Storage Brick White,15.99,,,,
5006974,Gear,Sorting Box Blue,15.99,,,,
5007178,Gear,Minifigure Notes 20 Notecards and Envelopes,15.99,,,,
5006870,Gear,2 Stud Storage Brick Green,15.99,,,,
5006972,Gear,Sorting Box Red,15.99,,,,
5006868,Gear,2 Stud Storage Brick Black,15.99,,,,
75368,Star Wars,Darth Vader Mech,15.99,139,1,,
75369,Star Wars,Boba Fett Mech,15.99,155,1,,
75370,Star Wars,Stormtrooper Mech,15.99,138,1,,
76260,Marvel Super Heroes,Black Widow & Captain America Motorcycles,15.99,130,2,,
75363,Star Wars,The Mandalorian N-1 Starfighter Microfighter,15.99,88,2,,
1031,Dacta,Building Cards - 1030,15.75,20,,,
5225,Service Packs,Technic Geared Motor,15.75,1,,,
6265,Pirates,Sabre Island,15.5,96,3,,
6354,Town,Pursuit Squad,15.5,171,3,,
6356,Town,Med-Star Rescue Plane,15.5,159,3,,
8022,Technic,Multi Model Starter Set,15.5,118,,,
2637,Duplo,Fire Engine,15.5,5,1,,
4147,Freestyle,"Freestyle Canister, 4+",15.5,187,,,
4010,Boats,Police Rescue Boat,15.5,83,2,,
3740,Trains,Small Locomotive,15,67,,,
3737,Bulk Bricks,Train Accessories,15,15,,,
3652,Explore,Lady Bird Collection,15,17,,,
3588,Explore,Heavy Truck,15,18,1,,
3544,Sports,Game Set,15,154,,,
345,Basic,Create a Home Bucket,15,127,,,
3514,Explore,Rhino and Lion,15,30,,,
3536,Sports,Snowboard Big Air Comp,15,82,1,,
3403,Sports,Fans' Grandstand with Scoreboard,15,81,3,,
3410,Sports,Field Expander,15,49,4,,
3429,Sports,Ultimate Defense,15,82,2,,
4151847,Gear,Bionicle Trading Card Game 1: Gali & Pohatu,15,,,,
4151848,Gear,Bionicle Trading Card Game 1: Tahu & Kopaka,15,,,,
4151849,Gear,Bionicle Trading Card Game 1: Onua & Lewa,15,,,,
4137,Freestyle,"Freestyle Clearpack (S), 3+",15,131,,,
4124,Creator,Advent Calendar,15,231,,,
4119,Creator,Regular and Transparent Bricks,15,234,,,
4117,Creator,Fantastic Flyers and Cool Cars,15,257,2,,
4024,Creator,Advent Calendar,15,344,,,
4477,Star Wars,T-16 Skyhopper ,15,98,1,,
4174,Creator,Max Goes Flying,15,172,1,,
4536,Trains,Blue Hopper Car,15,166,,,
4524,Creator,Holiday Calendar,15,231,,,
4654,4 Juniors,Tanker Truck,15,42,1,,
26374,Gear,Bohrok Swarm Trading Game: Blue Pack,15,,,,
26377,Gear,Bohrok Swarm Trading Game: Red Pack,15,,,,
26379,Gear,Bohrok Swarm Trading Game: Green Pack,15,,,,
2663,Duplo,Water Animals,15,20,1,,
2731,Duplo,Push-Along Play Train,15,9,1,,
2774,Town,Red Tiger,15,141,3,,
2756,Duplo,Kitchen,15,21,1,,
2788,Duplo,Kitchen,15,19,1,,
2280,Duplo,Brick Runner 2,15,30,,,
2160,Aquazone,Crystal Scavenger,15,110,1,,
2099,Primo,The Shape Sorter,15,7,,,
2594,Baby,Baby Mickey & Baby Minnie Playground,15,9,2,,
2400,Duplo,Cute Building Vehicles,15,31,1,,
3170,Baby,Light and Sound Stacker,15,10,,,
3273,Duplo,"Bob, Lofty and the Mice",15,18,2,,
3266,Duplo,Tubes,15,58,,,
3122,Scala,1-2-3 ... Marie,15,17,1,,
3151,Scala,Emma on the Move,15,65,1,,
3152,Scala,Playroom for the Baby Thomas,15,81,1,,
3049,Duplo,XL Idea Bucket,15,78,1,,
3051,Castle,Blaze Attack,15,145,2,,
3089,Duplo,Adventure Trip,15,29,2,,
3090,Duplo,Forest Picnic,15,24,4,,
2909,Action Wheelers,Helicopter,15,18,1,,
2915,Duplo,Mini Digger,15,16,1,,
2931,Duplo,Push Locomotive,15,10,1,,
2984,Duplo,Pooh and Piglet go Honey-Hunting,15,20,2,,
2947,Action Wheelers,Speedbike,15,13,1,,
2954,Duplo,Picnic,15,14,,,
2967,Duplo,Special Tubes,15,37,1,,
2938,Duplo,Train Tunnel,15,14,1,,
10156,Town,LEGO Truck,15,105,1,,
10014,Trains,Caboose,15,170,,,
1721,Town,Sandypoint Marina Value Pack,15,155,,,
1817,Town,Sea Plane with Hut and Boat,15,135,3,,
2046,Primo,Fishing Fun,15,5,,,
1881,Basic,"Play Bucket of Bricks, 3+",15,288,1,,
2018,Primo,Little Brother Stack 'n' Learn Set,15,19,1,,
7837,Creator,Build and Create Bucket,15,600,,,
7575,Clikits,LEGO CLIKITS Advent Calendar,15,,,,
7252,Star Wars,Droid Tri-Fighter,15,148,1,,
7467,Discovery,International Space Station,15,162,,,
7510,Clikits,Trendy Tote Hot Pink,15,89,,,
7511,Clikits,Trendy Tote Tangerine,15,94,,,
7512,Clikits,Trendy Tote Sky Blue,15,94,,,
7131,Star Wars,Anakin's Podracer,15,136,3,,
